filed,adsh,cik,name,sic,countryba,stprba,cityba,zipba,bas1,bas2,baph,countryma,stprma,cityma,zipma,mas1,mas2,countryinc,stprinc,ein,former,changed,afs,wksi,fye,form,period,fy,fp,accepted,prevrpt,detail,instance,nciks,aciks,yr,fik,quarter
20181113,0001654954-18-012512,1654954,"ZOOM TELEPHONICS, INC.",3661.0,US,MA,BOSTON,02110,"99 HIGH STREET, 28TH FLOOR",,617-423-1072,US,MA,BOSTON,02110,"99 HIGH STREET, 28TH FLOOR",,US,DE,42621506.0,,,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-13 16:00:00.0,0,1,zmtp-20180930.xml,1,,18,12512,2018q4
20181113,0001654954-18-012496,1654954,SCIENTIFIC INDUSTRIES INC,3826.0,US,NY,BOHEMIA,11716,70 ORVILLE DR,AIRPORT INTERNATIONAL PLZ,6315674700,US,NY,BOHEMIA,11716,70 ORVILLE DR,,US,DE,42217279.0,,,4-NON,0,630.0,10-Q,20180930,2019.0,Q1,2018-11-13 15:01:00.0,0,1,scnd-20180930.xml,1,,18,12496,2018q4
20181113,0001654954-18-012504,1654954,AMERICAN BIO MEDICA CORP,2834.0,US,NY,KINDERHOOK,12106,122 SMITH ROAD,,5187588158,US,NY,KINDERHOOK,12106,122 SMITH ROAD,,US,NY,141702188.0,,,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-13 15:42:00.0,0,1,abmc-20180930.xml,1,,18,12504,2018q4
20181113,0001654954-18-012501,1654954,LIFE PARTNERS POSITION HOLDER TRUST,6311.0,US,TX,DALLAS,75201,"1717 MAIN STREET, SUITE 4200",,214-462-6400,US,TX,DALLAS,75201,"1717 MAIN STREET, SUITE 4200",,US,TX,816950788.0,,,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-13 15:35:00.0,0,1,lpi-20180930.xml,2,1705222,18,12501,2018q4
20181113,0001654954-18-012468,1654954,LODE-STAR MINING INC.,1040.0,US,NV,RENO,89501,"1 EAST LIBERTY STREET, SUITE 600",,(775) 234-5443,US,NV,RENO,89501,"1 EAST LIBERTY STREET, SUITE 600",,,,474347638.0,INTERNATIONAL GOLD CORP.,20050302.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-13 13:06:00.0,0,1,lsmg-20180930.xml,1,,18,12468,2018q4
20181113,0001654954-18-012428,1654954,TRIO-TECH INTERNATIONAL,3559.0,US,CA,VAN NUYS,91406,16139 WYANDOTTE ST.,,818-787-7000,US,CA,VAN NUYS,91406,16139 WYANDOTTE ST.,,US,CA,952086631.0,TRIO TECH INTERNATIONAL,19920703.0,4-NON,0,630.0,10-Q,20180930,2019.0,Q1,2018-11-13 09:32:00.0,0,1,trt-20180930.xml,1,,18,12428,2018q4
20181113,0001654954-18-012427,1654954,DYNATRONICS CORP,3841.0,US,UT,SALT LAKE CITY,84121,7030 PARK CENTRE DRIVE,BLDG D,8015687000,US,UT,SALT LAKE CITY,84121,7030 PARK CENTER DR,,US,UT,870398434.0,DYNATRONICS LASER CORP,19920703.0,4-NON,0,630.0,10-Q,20180930,2019.0,Q1,2018-11-13 09:29:00.0,0,1,fil-20180930.xml,1,,18,12427,2018q4
20181113,0001654954-18-012413,1654954,"NOVUME SOLUTIONS, INC.",3669.0,US,VA,CHANTILLY,20152,14420 ALBEMARLE POINT PLACE,SUITE 200,7039533838,US,VA,CHANTILLY,20152,14420 ALBEMARLE POINT PLACE,SUITE 200,US,DE,815266334.0,,,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-13 08:47:00.0,0,1,nvmm-20180930.xml,1,,18,12413,2018q4
20181113,0001654954-18-012385,1654954,OCEAN THERMAL ENERGY CORP,4931.0,US,PA,LANCASTER,17603,800 SOUTH QUEEN STREET,,(717) 299-1344,US,PA,LANCASTER,17603,800 SOUTH QUEEN STREET,,US,NV,205081381.0,TETRIDYN SOLUTIONS INC,20060607.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-13 07:16:00.0,0,1,cpwr-20180930.xml,1,,18,12385,2018q4
20181113,0001654954-18-012356,1654954,MISSION NEWENERGY LTD,2860.0,AU,,SUBIACO,6018,"UNIT B9, 431 ROBERTS RD",,618 94439512,AU,,SUBIACO,6018,"UNIT B9, 431 ROBERTS RD",,AU,,0.0,,,4-NON,0,630.0,20-F,20180630,2018.0,FY,2018-11-13 06:14:00.0,0,1,mnelf-20180630.xml,1,,18,12356,2018q4
20181113,0001654954-18-012508,1654954,PETROSHARE CORP.,1311.0,US,CO,ENGLEWOOD,80112,9635 MAROON CIRCLE,SUITE 400,(303) 500-1169,US,CO,ENGLEWOOD,80112,9635 MAROON CIRCLE,SUITE 400,US,CO,461454523.0,,,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-13 15:58:00.0,0,1,prhr-20180930.xml,1,,18,12508,2018q4
20181114,0001654954-18-012605,1654954,UNITED STATES ANTIMONY CORP,3330.0,US,MT,THOMPSON FALLS,59873,P O BOX 643,,4068273523,US,MT,THOMPSON FALLS,59873-0643,PO BOX 643,,US,MT,810305822.0,AGAU MINES INC,19740728.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 07:16:00.0,0,1,uamy-20180930.xml,1,,18,12605,2018q4
20181114,0001654954-18-012588,1654954,FREEDOM HOLDING CORP.,6211.0,US,UT,SALT LAKE CITY,84101,C/O POULTON & YORDAN,324 SOUTH 400 WEST SUITE 250,801-355-2227,US,UT,SALT LAKE CITY,84101,C/O POULTON & YORDAN,324 SOUTH 400 WEST SUITE 250,US,NV,300233726.0,BMB MUNAI INC,20031218.0,4-NON,0,331.0,10-Q,20180930,2019.0,Q2,2018-11-13 21:33:00.0,0,1,frhc-20180930.xml,1,,18,12588,2018q4
20181114,0001654954-18-012585,1654954,"YOUNGEVITY INTERNATIONAL, INC.",5961.0,US,CA,CHULA VISTA,91914,2400 BOSWELL ROAD,,619-934-3980,US,CA,CHULA VISTA,91914,2400 BOSWELL ROAD,,US,DE,900890517.0,"AL INTERNATIONAL, INC.",20130211.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-13 21:17:00.0,0,1,ygyi-20180930.xml,1,,18,12585,2018q4
20181114,0001654954-18-012614,1654954,"RUMBLEON, INC.",7371.0,US,NC,CHARLOTTE,28211,4521 SHARON ROAD,SUITE 370,704-448-5420,US,NC,CHARLOTTE,28211,4521 SHARON ROAD,SUITE 370,US,NV,463951329.0,"SMART SERVER, INC",20140114.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 08:38:00.0,0,1,rmbl-20180930.xml,1,,18,12614,2018q4
20181114,0001654954-18-012574,1654954,"GT BIOPHARMA, INC.",2834.0,US,CA,WESTLAKE VILLAGE,91362,310 N. WESTLAKE BLVD.,SUITE 206,(800) 304-9888,US,CA,WESTLAKE VILLAGE,91362,310 N. WESTLAKE BLVD.,SUITE 206,US,FL,941620407.0,OXIS INTERNATIONAL INC,19940916.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-13 19:14:00.0,0,1,gtbp-20180930.xml,1,,18,12574,2018q4
20181114,0001654954-18-012571,1654954,NATURALSHRIMP INC,900.0,US,TX,WACO,76710,2068 NORTH VALLEY MILLS ROAD,,(888) 791-9474,US,TX,WACO,76710,2068 NORTH VALLEY MILLS ROAD,,US,NV,0.0,"MULTIPLAYER ONLINE DRAGON, INC.",20090603.0,4-NON,0,331.0,10-Q,20180930,2019.0,Q2,2018-11-13 18:48:00.0,0,1,shmp-20180930.xml,1,,18,12571,2018q4
20181114,0001654954-18-012568,1654954,"MOBILESMITH, INC.",7372.0,US,NC,RALEIGH,27607,5400 TRINITY RD,SUITE 208,919-765-5000,US,NC,RALEIGH,27607,5400 TRINITY RD,SUITE 208,US,DE,954439334.0,SMART ONLINE INC,20000504.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-13 18:23:00.0,0,1,most-20180930.xml,1,,18,12568,2018q4
20181114,0001654954-18-012576,1654954,MUSCLEPHARM CORP,2834.0,US,CO,DENVER,80239,4721 IRONTON STREET,,(800) 210-7369,US,CO,DENVER,80239,4721 IRONTON STREET,,US,NV,770664193.0,TONE IN TWENTY,20071018.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-13 19:31:00.0,0,1,mslp-20180930.xml,1,,18,12576,2018q4
20181114,0001654954-18-012643,1654954,CICERO INC,7371.0,US,NC,CARY,27518,8000 REGENCY PARKWAY,SUITE 542,9194612574,US,NC,CARY,27518,8000 REGENCY PARKWAY,SUITE 542,US,DE,112920559.0,LEVEL 8 SYSTEMS INC,19990112.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 10:59:00.0,0,1,cicn-20180930.xml,1,,18,12643,2018q4
20181114,0001654954-18-012615,1654954,"TOMI ENVIRONMENTAL SOLUTIONS, INC.",2860.0,US,CA,BEVERLY HILLS,90212,9454 WILSHIRE BLVD.,PENTHOUSE,8005251698,US,CA,BEVERLY HILLS,90212,9454 WILSHIRE BLVD.,PENTHOUSE,US,FL,591947988.0,"OZONE MAN, INC.",20071130.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 08:55:00.0,0,1,tomi-20180930.xml,1,,18,12615,2018q4
20181114,0001654954-18-012665,1654954,HOTAPP BLOCKCHAIN INC.,8742.0,US,MD,BETHESDA,20814,4800 MONTGOMERY LANE,SUITE 450,301-971-3940,US,MD,BETHESDA,20814,4800 MONTGOMERY LANE,SUITE 450,US,DE,454742558.0,"HOTAPP BLOCKCHAIN, INC.",20180104.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 12:48:00.0,0,1,htbc-20180930.xml,1,,18,12665,2018q4
20181114,0001654954-18-012768,1654954,SED INTELLIGENT HOME INC.,6500.0,US,MD,BETHESDA,20814,4800 MONTGOMERY LANE,SUITE 210,301-971-3940,US,MD,BETHESDA,20814,4800 MONTGOMERY LANE,SUITE 210,US,NV,271467607.0,HOMEOWNUSA,20101015.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 17:28:00.0,0,1,sedh-20180930.xml,1,,18,12768,2018q4
20181114,0001654954-18-012766,1654954,IMAGEWARE SYSTEMS INC,7372.0,US,CA,SAN DIEGO,92127,"10815 RANCHO BERNARDO RD.,",SUITE 310,8586738600,US,CA,SAN DIEGO,92127,"10815 RANCHO BERNARDO RD.,",SUITE 310,US,DE,330224167.0,IMAGEWARE SOFTWARE INC,19991123.0,2-ACC,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 17:25:00.0,0,1,iwsy-20180930.xml,1,,18,12766,2018q4
20181114,0001654954-18-012762,1654954,"DROPCAR, INC.",4899.0,US,NY,NEW YORK,10018,"1412 BROADWAY, SUITE 2105",,(646) 342-1595,US,NY,NEW YORK,10018,"1412 BROADWAY, SUITE 2105",,US,DE,980204758.0,WPCS INTERNATIONAL INC,20020612.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 17:13:00.0,0,1,dcar-20180930.xml,1,,18,12762,2018q4
20181114,0001654954-18-012759,1654954,PAID INC,7389.0,US,MA,WESTBOROUGH,01581,200 FRIBERG PARKWAY,SUITE 4004,617-861-6050,US,MA,WESTBOROUGH,01581,200 FRIBERG PARKWAY,SUITE 4004,US,DE,731479833.0,SALES ONLINE DIRECT INC,19990525.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 17:10:00.0,0,1,payd-20180930.xml,1,,18,12759,2018q4
20181114,0001654954-18-012757,1654954,PEDEVCO CORP,1311.0,US,TX,HOUSTON,77079,1250 WOOD BRANCH PARK DR.,SUITE 400,855-733-3826,US,TX,HOUSTON,77079,1250 WOOD BRANCH PARK DR.,SUITE 400,US,TX,223755993.0,"BLAST ENERGY SERVICES, INC.",20050610.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 17:09:00.0,0,1,ped-20180930.xml,1,,18,12757,2018q4
20181114,0001654954-18-012755,1654954,"EXACTUS, INC.",3433.0,US,VA,GLEN ALLEN,23060,4870 SADLER RD.,SUITE 300,804-205-5036,US,VA,GLEN ALLEN,23060,4870 SADLER RD.,SUITE 300,US,NV,271085858.0,"SPIRAL ENERGY TECH., INC.",20131004.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 17:07:00.0,0,1,exdi-20180930.xml,1,,18,12755,2018q4
20181114,0001654954-18-012753,1654954,"CBA FLORIDA, INC.",8071.0,US,NV,LAS VEGAS,89119,1857 HELM DRIVE,,(702) 914-7250,US,NV,LAS VEGAS,89119,1857 HELM DRIVE,,US,FL,651078768.0,"CBA, INC.",20180521.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 17:01:00.0,0,1,cbai-20180930.xml,1,,18,12753,2018q4
20181114,0001654954-18-012749,1654954,CORMEDIX INC.,2834.0,US,NJ,BERKELEY HEIGHTS,07922,400 CONNELL DRIVE,SUITE 5000,908-517-9500,US,NJ,BERKELEY HEIGHTS,07922,400 CONNELL DRIVE,SUITE 5000,US,DE,0.0,,,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 16:51:00.0,0,1,crmd-20180930.xml,1,,18,12749,2018q4
20181114,0001654954-18-012745,1654954,BLUE DOLPHIN ENERGY CO,1311.0,US,TX,HOUSTON,77002-5729,801 TRAVIS SUITE 2100,,7132-568-4725,US,TX,HOUSTON,77002-5729,801 TRAVIS SUITE 2100,,US,DE,731268729.0,MUSTANG RESOURCES CORP,19900122.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 16:47:00.0,0,1,bdco-20180930.xml,1,,18,12745,2018q4
20181114,0001654954-18-012742,1654954,"TENAX THERAPEUTICS, INC.",8731.0,US,NC,MORRISVILLE,27560,ONE COPLEY PARKWAY,SUITE 490,919-806-4414,US,NC,MORRISVILLE,27560,ONE COPLEY PARKWAY,SUITE 490,US,DE,262593535.0,"OXYGEN BIOTHERAPEUTICS, INC.",20080703.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 16:32:00.0,0,1,tenx-20180930.xml,1,,18,12742,2018q4
20181114,0001654954-18-012739,1654954,"COMMONWEALTH INCOME & GROWTH FUND VII, LP",7350.0,US,PA,CHADDS FORD,19317,2 CHRISTY DRIVE,SUITE 200,610-594-9600,US,PA,CHADDS FORD,19317,2 CHRISTY DRIVE,SUITE 200,US,PA,263733264.0,,,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 16:27:00.0,0,1,fil-20180930.xml,1,,18,12739,2018q4
20181114,0001654954-18-012733,1654954,COMMONWEALTH INCOME & GROWTH FUND VI,7350.0,US,FL,CLEARWATER,33755,400 CLEVELAND STREET,7TH FLOOR,1-877-654-1500,US,FL,CLEARWATER,33755,400 CLEVELAND STREET,7TH FLOOR,US,PA,204115433.0,,,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 16:22:00.0,0,1,fil-20180930.xml,1,,18,12733,2018q4
20181114,0001654954-18-012731,1654954,COMMONWEALTH INCOME & GROWTH FUND V,7350.0,US,FL,CLEARWATER,33755,400 CLEVELAND STREET 7TH FL,,7274500750,US,FL,CLEARWATER,33755,400 CLEVELAND STREET 7TH FL,,,,0.0,,,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 16:19:00.0,0,1,fil-20180930.xml,1,,18,12731,2018q4
20181114,0001654954-18-012663,1654954,QUOTEMEDIA INC,7389.0,US,AZ,FOUNTAIN HILLS,85268,17100 E SHEA BLVD,SUITE 230,4809057311,US,AZ,FOUNTAIN HILLS,85268,17100 E SHEA BLVD,SUITE 230,US,NV,912008633.0,QUOTEMEDIA  INC,20030628.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 12:42:00.0,0,1,qmci-20180930.xml,1,,18,12663,2018q4
20181114,0001654954-18-012728,1654954,"GROWLIFE, INC.",3231.0,US,WA,KIRKLAND,98033,5400 CARILLON POINT,,866-781-5559,US,WA,KIRKLAND,98033,5400 CARILLON POINT,,US,DE,900821083.0,"PHOTOTRON HOLDINGS, INC.",20110309.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 16:17:00.0,0,1,phot-20180930.xml,1,,18,12728,2018q4
20181114,0001654954-18-012729,1654954,LIBERATED SYNDICATION INC.,4832.0,US,PA,PITTSBURGH,15213,"5001 BAUM BLVD., SUITE #770",,412-621-0902,US,PA,PITTSBURGH,15213,"5001 BAUM BLVD., SUITE #770",,US,NV,475224851.0,,,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 16:17:00.0,0,1,lsyn-20180930.xml,1,,18,12729,2018q4
20181114,0001654954-18-012726,1654954,NEW AGE BEVERAGES CORP,2082.0,US,CO,DENVER,80229,1700 EAST,68TH AVENUE,303-289-8655,US,CO,DENVER,80229,1700 EAST,68TH AVENUE,US,WA,272432263.0,"AMERICAN BREWING COMPANY, INC.",20130620.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 16:17:00.0,0,1,nbev-20180930.xml,1,,18,12726,2018q4
20181114,0001654954-18-012666,1654954,"INVESTVIEW, INC.",7389.0,US,UT,SALT LAKE CITY,84101,12 SOUTH 400 WEST,3RD FLOOR,(888)778-5372,US,UT,SALT LAKE CITY,84101,12 SOUTH 400 WEST,3RD FLOOR,US,NV,870369205.0,"GLOBAL INVESTOR SERVICES, INC.",20081001.0,4-NON,0,331.0,10-Q,20180930,2019.0,Q2,2018-11-14 13:16:00.0,0,1,invu-20180930.xml,1,,18,12666,2018q4
20181114,0001654954-18-012669,1654954,ADVANTEGO CORP,1000.0,US,CO,DENVER,80210,3801 EAST FLORIDA AVE.,SUITE 400,(949) 627-8977,US,CO,DENVER,80210,3801 EAST FLORIDA AVE.,SUITE 400,US,CO,841116515.0,GOLDEN EAGLE INTERNATIONAL INC,19950821.0,4-NON,0,1231.0,10-Q/A,20180930,2018.0,Q3,2018-11-14 13:19:00.0,0,1,fil-20180930.xml,1,,18,12669,2018q4
20181114,0001654954-18-012671,1654954,"ECO ENERGY TECH ASIA, LTD",100.0,US,NV,SPARKS,89431-7722,4650 WEDEKIND ROAD,STE #2,85221858716,HK,,CAUSEWAY BAY,00000,"UNIT A, 3/F, WINNER COMM. BUILDING",401-403 LOCKHART ROAD,US,NV,473444723.0,,,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 13:22:00.0,0,1,eeta-20180930.xml,1,,18,12671,2018q4
20181114,0001654954-18-012684,1654954,AMANASU TECHNO HOLDINGS CORP,3751.0,US,NY,NEW YORK,10022,11TH FLOOR 115 EAST 57TH STREET,,6462741274,US,NY,NEW YORK,10022,11TH FLOOR 115 EAST 57TH STREET,,US,NV,980351508.0,AMANASU TECHNOLOGIES CORP,20020307.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 14:32:00.0,0,1,fil-20180930.xml,1,,18,12684,2018q4
20181114,0001654954-18-012685,1654954,AMANASU ENVIRONMENT CORP,4955.0,US,NY,NEW YORK,10022,115 EAST 57TH STREET,11TH FL,6462741274,US,NY,NEW YORK,10022,115 EAST 57TH STREET,11TH FL,US,NV,980347883.0,AMANASU ENVIRONMENT  CORP,20030401.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 14:32:00.0,0,1,fil-20180930.xml,1,,18,12685,2018q4
20181114,0001654954-18-012727,1654954,"FITLIFE BRANDS, INC.",2833.0,US,NE,OMAHA,68137,5214 S. 136TH STREET,,402-884-1894,US,NE,OMAHA,68137,5214 S. 136TH STREET,,US,NV,0.0,"BOND LABORATORIES, INC.",20060831.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 16:17:00.0,0,1,ftlf-20180930.xml,1,,18,12727,2018q4
20181114,0001654954-18-012694,1654954,INSIGNIA SYSTEMS INC/MN,7310.0,US,MN,MINNEAPOLIS,55445,8799 BROOKLYN BLVD.,,7633926200,US,MN,MINNEAPOLIS,55445,8799 BROOKLYN BLVD.,,US,MN,411656308.0,,,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 15:16:00.0,0,1,isig-20180930.xml,1,,18,12694,2018q4
20181114,0001654954-18-012687,1654954,GREEN PLANET BIO ENGINEERING CO. LTD.,2836.0,US,FL,AVENTURA,33180,18851 NE 29TH AVENUE,SUITE 700,212 930 9700,US,FL,AVENTURA,33180,18851 NE 29TH AVENUE,SUITE 700,,,371532842.0,"MONDO ACQUISITION II, INC.",20070308.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 14:46:00.0,0,1,gplb-20180930.xml,1,,18,12687,2018q4
20181114,0001654954-18-012707,1654954,"MEDITE CANCER DIAGNOSTICS, INC.",3841.0,US,IL,CHICAGO,60610,414 NORTH ORLEANS STREET,SUITE 502,4078490290,US,IL,CHICAGO,60610,414 NORTH ORLEANS STREET,SUITE 502,US,DE,364296006.0,CYTOCORE INC,20060815.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 16:03:00.0,0,1,mdit-20180930.xml,1,,18,12707,2018q4
20181114,0001654954-18-012708,1654954,INFORMATION ANALYSIS INC,7372.0,US,VA,FAIRFAX,22030,11240 WAPLES MILL RD,SUITE 201,7033833000,US,VA,FAIRFAX,22030,11240 WAPLES MILL RD,SUITE 201,US,VA,541167364.0,,,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 16:03:00.0,0,1,iaic-20180930.xml,1,,18,12708,2018q4
20181114,0001654954-18-012710,1654954,FIELDPOINT PETROLEUM CORP,1311.0,US,TX,AUSTIN,78746,609 CASTLE ROAD,SUITE 335,5122508692,US,TX,AUSTIN,78746,609 CASTLE ROAD,SUITE 335,US,CO,840811034.0,,,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 16:04:00.0,0,1,fpp-20180930.xml,1,,18,12710,2018q4
20181114,0001654954-18-012716,1654954,"ACM RESEARCH, INC.",3559.0,US,CA,FREMONT,94539,"42307 OSGOOD ROAD, SUITE I",,510-445-3700,US,CA,FREMONT,94539,"42307 OSGOOD ROAD, SUITE I",,US,CA,0.0,,,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 16:07:00.0,0,1,acmr-20180930.xml,1,,18,12716,2018q4
20181114,0001654954-18-012717,1654954,WIDEPOINT CORP,7373.0,US,VA,MCLEAN,22102,"7926 JONES BRANCH DRIVE, SUITE 520",,(703) 349-2577,US,VA,MCLEAN,22102,"7926 JONES BRANCH DRIVE, SUITE 520",,US,DE,522040275.0,ZMAX CORP,19970530.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 16:07:00.0,0,1,wyy-20180930.xml,1,,18,12717,2018q4
20181114,0001654954-18-012718,1654954,VASO CORP,3845.0,US,NY,PLAINVIEW,11803,"137 COMMERCIAL STREET, STE. 200",,516-997-4600,US,NY,PLAINVIEW,11803,"137 COMMERCIAL STREET, STE. 200",,US,DE,112871434.0,"VASOMEDICAL, INC",20120606.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 16:07:00.0,0,1,vaso-20180930.xml,1,,18,12718,2018q4
20181114,0001654954-18-012696,1654954,"WOUND MANAGEMENT TECHNOLOGIES, INC.",3842.0,US,TX,FORT WORTH,76102,1200 SUMMIT AVE,SUITE 414,817-529-2300,US,TX,FORT WORTH,76102,1200 SUMMIT AVE,SUITE 414,US,TX,592220004.0,MB SOFTWARE CORP,19960805.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-14 15:22:00.0,0,1,wndm-20180930.xml,1,,18,12696,2018q4
20181116,0001654954-18-012869,1654954,MANUFACTURED HOUSING PROPERTIES INC.,6500.0,US,NC,PINEVILLE,28134,136 MAIN STREET,,704-869-2500,US,NC,PINEVILLE,28134,136 MAIN STREET,,US,NV,510482104.0,MANUFACTURING HOUSING PROPERTIES INC.,20180307.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-16 15:00:00.0,0,1,mhpc-20180930.xml,1,,18,12869,2018q4
20181116,0001654954-18-012900,1654954,"SUNSHINE BIOPHARMA, INC",8731.0,CA,QC,POINTE-CLAIRE,H9R 0A5,6500 TRANS-CANADA HIGHWAY,4TH FLOOR,514-426-6161,CA,QC,POINTE-CLAIRE,H9R 0A5,6500 TRANS-CANADA HIGHWAY,4TH FLOOR,US,CO,205566275.0,"MOUNTAIN WEST BUSINESS SOLUTIONS, INC",20071030.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-16 17:00:00.0,0,1,sbfm-20180930.xml,1,,18,12900,2018q4
20181119,0001654954-18-012981,1654954,"GULF WEST SECURITY NETWORK, INC.",7381.0,US,CA,SAN CLEMENTE,92660,2618 SAN MIGUEL,SUITE 203,949-973-0684,US,CA,SAN CLEMENTE,92660,2618 SAN MIGUEL,SUITE 203,US,NV,463876675.0,"NULIFE SCIENCES, INC.",20161214.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-19 17:13:00.0,0,1,nulf-20180930.xml,1,,18,12981,2018q4
20181119,0001654954-18-012966,1654954,"SANUWAVE HEALTH, INC.",3841.0,US,GA,SUWANEE,30024,3360 MARTIN FARM RD,SUITE 100,770-419-7525,US,GA,SUWANEE,30024,3360 MARTIN FARM RD,SUITE 100,US,NV,201176000.0,"RUB MUSIC ENTERPRISES, INC.",20071106.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-19 16:44:00.0,0,1,snwv-20180930.xml,1,,18,12966,2018q4
20181119,0001654954-18-012973,1654954,"WEED, INC.",8731.0,US,AZ,TUCSON,85750,4920 N. POST TRAIL,,520-818-8582,US,AZ,TUCSON,85750,4920 N. POST TRAIL,,US,NV,830452269.0,UNITED MINES INC,20070320.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-19 17:02:00.0,0,1,budz-20180930.xml,1,,18,12973,2018q4
20181119,0001654954-18-012950,1654954,QUANTRX BIOMEDICAL CORP,3841.0,US,OR,TUALATIN,97062,P.O. BOX 4960,,267-880-1595,US,OR,TUALATIN,97062,P.O. BOX 4960,,US,NV,330202574.0,AFEM MEDICAL CORP,19970722.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-19 15:30:00.0,0,1,qtxb-20180930.xml,1,,18,12950,2018q4
20181119,0001654954-18-012932,1654954,OCEAN THERMAL ENERGY CORP,4931.0,US,PA,LANCASTER,17603,800 SOUTH QUEEN STREET,,(717) 299-1344,US,PA,LANCASTER,17603,800 SOUTH QUEEN STREET,,US,NV,205081381.0,TETRIDYN SOLUTIONS INC,20060607.0,4-NON,0,1231.0,POS AM,20180930,2018.0,Q3,2018-11-19 13:29:00.0,0,1,cpwr-20180930.xml,1,,18,12932,2018q4
20181119,0001654954-18-012952,1654954,GLOBAL DIGITAL SOLUTIONS INC,2844.0,US,FL,WEST PALM BEACH,33401,777 SOUTH FLAGLER DRIVE,SUITE 800 WEST,561-515-6163,US,FL,WEST PALM BEACH,33401,777 SOUTH FLAGLER DRIVE,SUITE 800 WEST,US,NJ,223392051.0,CREATIVE BEAUTY SUPPLY INC,19960403.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2018-11-19 16:11:00.0,0,1,gdsi-20180930.xml,1,,18,12952,2018q4
