,2009q2,2009q3,2009q4,2010q1,2010q2,2010q3,2010q4,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4,2017q1,2017q2,2017q3,2017q4,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q2,2020q3
NonOperatingExpense,,,,,,,,,,,,,,,,166088.0,0.0,294925.0,,116086.0,-55040.0,,190619.0,-121891.0,-55040.0,,,,,,,,,,,,,,,,,,,
SaleLeasebackTransactionCurrentPeriodGainRecognized,,,,,,,,,,,,,,,,,,,,,-20773.0,0.0,,,-20773.0,0.0,0.0,,,,,,,,,,,,,,,,,
IncomeLossFromSubsidiariesNetOfTax,,,,,,,,,,,,,,,,,,,0.0,-2414354.0,-9526.0,-120017.0,0.0,469356.0,-9526.0,1900128.0,-2414354.0,469356.0,251167.0,-203375.0,-7307510.0,,,,,,,,,,,,,
PlacementAgentFeeToAcquiredCreditLine,,,,,,,,,,,,,,,,,,,,10000.0,0.0,10000.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,
OtherSubsidyIncome,,,,,,,,,,,,,8718901.0,2685390.0,1315753.0,433656.0,8718901.0,1827526.0,1319505.0,3576935.0,2921550.0,609805.0,529187.0,1721476.0,2921550.0,645805.0,0.0,1329108.0,1673444.0,,,,,,,,,,,,,,,
GainOrLossOnSaleOfStockInSubsidiary,,,,,,,,,,86984.0,,,4093455.0,0.0,-3507397.0,0.0,14000.0,-3507397.0,-3507397.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,
NetLoss,,,,,,,,,,,,,,,,,,,,,,,,,-1887028.0,-3492245.0,-5504000.0,-7091193.0,-1887.0,,,,,,,,,,,,,,,
GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,0.0,,-39008449.0,,-39008449.0,,0.0,,0.0,,,,,,,,,,,,,,,,,
NetLossAttributableToYouOnDemandShareholders,,,,,,,,,,,,,,,,,,,-6831532.0,-3344765.0,-6625210.0,-3453297.0,-12408460.0,-2798789.0,-4115609.0,-6201527.0,-12408460.0,,,,,,,,,,,,,,,,,
TotalOtherComprehensiveIncome,,,,,,,,,,,,,,,,,,,,,871823.0,,581487.0,,15787.0,,-37936568.0,,,,,,,,,,,,,,,,,
PreferredStockDividendsPerShareCashPaid,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
AmountReclassifiedFromAccumulatedOtherComprehensiveIncome,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
LossOnChangeInFairValueOfDerivatives,,,,,,,,,,,,,,,,,,,,,,,,,-228668.0,0.0,,,,,,,,,,,,,,,,,,
MedicalMarijuanaLicenseApplication,,,,,,,,,,,,,,,,,,,,,,151306.0,15000.0,19293.0,22664.0,151306.0,15000.0,15000.0,0.0,22664.0,,,,,0.0,,,,,,,,,
EarningsPerShareBasicTwo,,,,,,,,,,,,,,,,,,,,,,,,,2.92,,1.25,,,,,,,,,,,,,,,,,
SalesNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,
SalesRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13320129.0,,,,,,
Revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62677000.0,7096000.0,,68974.0,161918000.0,2585511.0,,12429000.0,6062778.0,2585511.0
CostOfSales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278483000.0,5044093.0,,0.0,942000000.0,7429380.0,0.0,37788000.0,5044093.0,2681864.0
LicenseAndOtherRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254000.0,,,,,,
SubscriptionSupportAndMaintenanceRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570860.0,1120690.0,,1421862.0,1502944.0,,2082799.0
Exploration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104869.0,331315.0,-16794.0,,,,
BankFees,,,,,,,,,,,,,,,,,,451.0,0.0,,,,,,,,,,,,,,,,,,,375.0,478.0,136.0,,478.0,,
ProfessionalServicesAndOtherRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058930.0,579873.0,,737954.0,155770.0,,737954.0
ProductRoyaltyIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90313.0,43686.0,12309.0,7802.0,33056.0,1477.0,3182.0
NetForeignExchangeLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069000.0,,,4068000.0,81000.0,484550.0,334287.0,1006000.0,3743.0,2109000.0
CostOfGoodsAndServicesSoldDepreciation,,,,,,,,,,,,,,,264648.0,,,,,,,,,,,,,,,,,,,,,,,98823.0,,387622.0,98268.0,302816.0,407127.0,234267.0
NetForeignExchangeGain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177310.0,,4563000.0,,642000.0,,4563000.0,-12933.0,
CostOfRoyaltyAndLicenseRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
CostDirectLabor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15380.0,,,,,,
CostMaintenance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10304.0,,,,,,
GeneralExplorationExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23677.0,,,,17269.0,,
DepreciationExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758063.0,112482.0,,112482.0,,3327.0,,20617.0,3327.0,516208.0
ExpenseOfRestructuringActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14437000.0,,-509000.0,14231000.0,-509000.0,-509000.0,-509000.0
DepreciationAmortisationAndImpairmentLossReversalOfImpairmentLossRecognisedInProfitOrLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9352640.0,,0.0,,,,,,
UtilitiesOperatingExpenseOther,,,,,,,,,,,,,,,,,,78.0,78.0,,,,,,,,,,,,,,,,,,,3826.0,,,,,,
ImpairmentLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480000.0,111000000.0,,223938.0,2500000.0,1480000.0,,639034.0,,28817.0
OutsideContractors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
ExpenseReimbursements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,
EquityFairValueAdjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32473000.0,,,,,,
GovernmentSubsidy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
GainsLossesOnExchangeDifferencesOnTranslationRecognisedInProfitOrLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-230000.0,-15452.0,,125515.0,117779.0,1208000.0,,-2705.0,-894000.0,-29190.0
GainsLossesOnFinancialAssetsAtFairValueThroughProfitOrLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6281000.0,258702.0,,0.0,-33500.0,-1831833.0,758000.0,2081000.0,-155000.0,-839000.0
IncreaseDecreaseInFairValueOfConvertibleRedeemablePreferredShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,131250.0,,
GainsLossesOnHeldforsaleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2304000.0,,,,-2304000.0,,
GainsLossesOnChangeInFairValueOfDerivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37000.0,2245000.0,,-122561.0,-4757000.0,1073000.0,,333073.0,358000.0,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,,,,,,,,,,,,,41309.0,4173.0,-4676.0,-6882.0,-13518.0,4791.0,-9927.0,3045.0,16234.0,,,,,,,17897.0,9103.0,14671.0,,,0.0,,,0.0,,454.0,,,,
GainsLossesOnAvailableforsaleFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,-31000.0,-692000.0,609000.0,-868340.0,609000.0
FinanceIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609000.0,41000.0,,1133000.0,16700000.0,8450000.0,153000.0,662000.0,320000.0,18000.0
CurrentTaxExpenseIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603000.0,9000.0,,5046.0,4477000.0,-1248551.0,408524.0,,0.0,408524.0
ProfitLossBeforeTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4841000.0,-5166207.0,,-3458976.0,-4346200.0,-4122814.0,-2364442.0,-5875000.0,-19825314.0,-13137000.0
DeferredTaxExpenseIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8544000.0,-3690000.0,,0.0,-9749000.0,40245000.0,-52093.0,-317468.0,-245479.0,-236143.0
ProfitLossFromContinuingOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-333376000.0,,-41024000.0,,-14440000.0,-13137000.0,-16776000.0,,-1449255.0
GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8301000.0,-102000.0,,59086000.0,,116810.0,1153000.0,6350000.0,-894000.0,220227.0
IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15527000.0,,,,-15527000.0,,
ComprehensiveIncome,,,,,,,,,,,,,7345635.0,,,,,,,,,,,,,,,,,,,,,,9767000.0,-106399000.0,,-3240744.0,-400000.0,-664762.0,-9526000.0,-531285000.0,-59268859.0,-6140159.0
ProfitLossAttributableToOwnersOfParent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42113000.0,,,-542415000.0,28938000.0,-24668000.0,-35240000.0,-542415000.0,-3815000.0,-13137000.0
ProfitLossAttributableToNoncontrollingInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-287000.0,,,-15976000.0,200000.0,37516.0,0.0,-47956000.0,0.0,0.0
ComprehensiveIncomeAttributableToOwnersOfParent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54377000.0,,,-66984000.0,,-8247000.0,-26963000.0,-16805000.0,-8247000.0,-2585000.0
ComprehensiveIncomeAttributableToNoncontrollingInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-287000.0,,,-19697000.0,,-7255000.0,4447000.0,-2342000.0,0.0,-1916000.0
NaturalGasProductionRevenue,,,,,,,,,,,,,,47067.0,20250.0,20250.0,60750.0,81000.0,20250.0,20250.0,20250.0,,,,,,,,,,,,,,,,,,,,,,,
AuditFees,,,,,,,,,37436.0,7273.0,,,509548.0,4200.0,,119060.0,639773.0,7000.0,,53475.0,27599.0,,,,,,,,,,,,,,,,,,,,,,,
HomeBuildingRevenue,,,,,,,,,41835.0,,,,0.0,0.0,,-6553.0,0.0,141953.0,,0.0,80650.0,0.0,,,,,,,,,,,,,,,,,,,,,,
AdjustmentForAmortization,,,,,,,,,28215.0,86029.0,,,,,,,17000.0,39293.0,3253.0,0.0,1823.0,,,,,,,,,,,,,,,,,,,,,,,
CommercialRental,,,,,,,,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
TroyMineSuspensionRelatedCosts,,,,,,,,,,,,,,,,,0.0,2108000.0,12141000.0,4420000.0,8339000.0,2108000.0,4282000.0,1021000.0,,,,,,,,,,,,,,,,,,,,
TissueArrayProducts,,,,,,,,,123419.0,,,,112407.0,390458.0,,514593.0,138727.0,132941.0,,574261.0,85519.0,111929.0,,,,,,,,,,,,,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,,,,,,,,,,-9974.0,-46650.0,,,,,,,,,,,,,,,,,,,,,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,,,,,,,,,,,,,0.0,0.0,1157528.0,,0.0,,,,,,,,,,,,,,,,,,,,
OptionReceiptsInExcessOfPropertyValue,,,,,,,,,,,,,,0.0,,-315000.0,,,-135000.0,,-315000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
AmortizationExpensesWebDevelopment,,,,,,,,,,,,,,,1994.0,3490.0,3490.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,,,,,,,,,,,,,,,,,,,,,11568.0,22420.0,,,,,,,,,,,,,,,,,,,,,,
IntellectualPropertyRevenue,,,,,,,,,,,,,,,,,,0.0,0.0,200000.0,0.0,624000.0,0.0,,,,,,,,,,,,,,,,,,,,,
LeaseOperatingExpense,,,,,,,,,,,,,188699.0,608993.0,,321936.0,226040.0,227256.0,,289697.0,280858.0,742996.0,,,,,,,,,,,,,,,,,,,,,,
InvestmentIncomeInvestmentExpense,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,71205.0
AdministrativeFeesExpense,,,,,,,,,,,,,,,,,0.0,4200.0,4725.0,,5775.0,4200.0,10238.0,,,,,,,,,,,,,,,,,,,,,
ProductionTaxExpense,,,,,,,,,9007.0,,,,36179.0,57313.0,,112214.0,57002.0,86373.0,,74657.0,80854.0,270136.0,,,,,,,,,,,,,,,,,,,,,,
HomeBuildingCosts,,,,,,,,,0.0,,,,0.0,123091.0,,123499.0,0.0,0.0,,220980.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
CostOfServicesOilAndGas,,,,,,,,,7757.0,,,,,141197.0,141197.0,0.0,141197.0,0.0,0.0,141197.0,0.0,0.0,0.0,141197.0,,,,,,,,,,,,,,,,,,,,
ResultsOfOperationsDepreciationDepletionAndAmortizationAndValuationProvisions,,,,,,,,,,,,,,267320.0,68618.0,133541.0,53786.0,431748.0,59608.0,79514.0,53786.0,,,,,,,,,,,,,,,,,,,,,,,
AssetImpairmentCharges,,,,,,,,,,,,,0.0,0.0,,565737.0,256737.0,0.0,310000.0,23162.0,0.0,310000.0,3770000.0,,,,,,,,,,,,,0.0,,,,94199.0,,,,
EmployeeBenefitsAndShareBasedCompensation,,,,,,,,,,,,,7699.0,,,,2032000.0,0.0,68573.0,368000.0,26000.0,482000.0,897527.0,1102250.0,,,,,,,,,,,,,,,,,,,,
CommercialRentalCosts,,,,,,,,,0.0,,,,17125.0,16195.0,,16466.0,21262.0,182.0,,65846.0,7365.0,21444.0,,,,,,,,,,,,,,,,,,,,,,
ResultsOfOperationsImpairmentOfOilAndGasProperties,,,,,,,,,,,,,,0.0,293436.0,0.0,0.0,0.0,293436.0,20000.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
WarrantModificationExpense,,,,,,,,,,,,,,,,,241697.0,241697.0,,241697.0,0.0,241697.0,,0.0,,,,,129369.0,,,,,,,,,,,,,,,
TransferAndFilingFees,,,,,,,,,,,,,,,,,,,,4886.0,14773.0,,,,,,,,,,,,,,,,,,,,,,,
TissueArrayProductsCosts,,,,,,,,,102176.0,,,,65120.0,104848.0,,98520.0,84815.0,222329.0,,98520.0,183335.0,87141.0,,,,,,,,,,,,,,,,,,,,,,
OtherCostOfOperatingRevenue,,,,,,,,,,,,,,,,,115000.0,-8000.0,283000.0,74000.0,189000.0,102000.0,,,,,,,,,,,,,,,,,,,,,,
CostOfServicesEnergyServices,,,,,,,,,,,,,,310.0,0.0,48050.0,0.0,0.0,0.0,48050.0,0.0,0.0,48050.0,48050.0,,,,,,,,,,,,,,,,,,,,
ImpairmentOfMineralProperties,,,,,,,,,,,,,,,0.0,,63400.0,63400.0,38400.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
MineralPropertyImpairment,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,975000.0,0.0,1627784.0,0.0,,,,,,,,,,,,,,,,,,,,,
WriteOffNoteReceivableFromRelatedParty,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
TradingSecuritiesRealizedGainLoss,,,,,,,,,,,,,0.0,0.0,,60317.0,,,379363.0,,655122.0,,379363.0,,,,11885.0,,,,31612.0,,,,43551.0,,,,43551.0,,,,-120809.0,
TradingSecuritiesUnrealizedHoldingGainLoss,,,,,,,,,,,,,-229907.0,-177932.0,,-758743.0,,,-193612.0,,-952355.0,,-805953.0,,,,-35268.0,,,,,,,,,,,,,,,,,
GainOnSharesReturnedToTreasury,,,,,,,,,,,,,,,,,,,,,182.0,,,,,,,,,,,,,,,,,,,,,,,
OfficeAndMiscellaneous,,,,,,,,,,,,,,9258.0,23081.0,110181.0,17251.0,313473.0,25545.0,347061.0,10525.0,15363.0,36801.0,,,,,,,,,,,,,,,,,,,,,
OtherDepreciationAndAmortization,,,,,,,,,,,,,53497.0,6897.0,,10136.0,-538384.0,18665.0,,37804.0,389000.0,5882.0,,,,,,,,,,,,,,,,,,,,,,
InterestIncomeOther,,,,,,,,,,,,,,,,,2067945.0,10181.0,2078084.0,4000.0,2089489.0,11033.0,16753.0,7472.0,,,,,4807.0,5902.0,0.0,,4807.0,,0.0,,,,,,147.0,-1.0,,
LossOnSettlementOfLoansPayable,,,,,,,,,,3458690.0,,,500.0,-135401.0,,500.0,0.0,-63100.0,,3378090.0,0.0,-80600.0,,,,,,,,,,,,,,,,,,,,,,
ReversalOfLossLossArisingFromLoanGuarantees,,,,,,,,,,,,,,,,,,,,4549667.0,-2002089.0,,,,,,,,,,,,,,,,,,,,,,,
PropertyInvestigationCosts,,,,,,,,,,,,,,24483.0,24483.0,24483.0,24483.0,24483.0,0.0,0.0,24483.0,24483.0,0.0,,,,,,,,,,,,,,,,,,,,,
RetainedEarningsDeficitBeginningOfPeriod,,,,,,,,,,,,,,-12751038.0,,-11993473.0,-13076713.0,-11993473.0,,-13036264.0,-12954835.0,,,,,,,,,,,,,,,,,,,,,,,
LossOnContractTermination,,,,,,,,,,,,,,,0.0,0.0,0.0,,4096984.0,0.0,4117663.0,,,,,,,0.0,386906.0,,,388899.0,0.0,,,,,,,,,,,
OperatingIncomeLossBeforeEarningsOfEquityAccountedAssetLiquidationInvestments,,,,,,,,,,,,,,,,,-756000.0,-3043000.0,-4137000.0,-1707000.0,-487000.0,-99000.0,-4137000.0,-747000.0,,,,,,,,,,,,,,,,,,,,
GainOnLiabilitiesWriteOff,,,,,,,,,,618231.0,,,0.0,663350.0,,0.0,0.0,618231.0,,622204.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
GainOnSaleOfInterestInMiningProperty,,,,,,,,,,,,,,,,1143371.0,1143371.0,-64880.0,,1078491.0,1078491.0,0.0,0.0,,,-64880.0,,1078491.0,,,,,,,,,,,,,,,,
RetainedEarningsDeficitEndOfPeriod,,,,,,,,,,,,,,-12860031.0,,-13076713.0,-12751038.0,-12860031.0,,-13076713.0,-12999133.0,,,,,,,,,,,,,,,,,,,,,,,
TransferAgentAndFilingFees,,,,,,,,,,,,,,16855.0,13057.0,60386.0,27643.0,404053.0,32882.0,443157.0,18998.0,18659.0,44363.0,,,,,,,,,,,,,168445.0,,,,17717.0,,,,
SuppliesExpense,,,,,,,,,,,,,0.0,,,,,8386.0,20081.0,5593.0,3354.0,1759.0,17077.0,21809.0,,,,,,,,,,,,,,,,,,,,
GainOnSettlementOfDisputedRevenuePayables,,,,,,,,,,,,,,,,,,,,,-2052451.0,0.0,,,,,,,,,,,,,,,,,,,,,,
LossOnDissolutionOfVariableInterestEntity,,,,,,,,,,,,,,,,,,,,-27463.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,
LossContingencyAccrualProvision,,,,,,,,,,,,,,,,,,,130000.0,,130000.0,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,
WarrantExpense,,,,,,,,,,,,,,,,0.0,,,992.0,,992.0,,339589.0,,,,0.0,5657988.0,,,-992.0,,,,0.0,,,,1000.0,,,,,
OtherSellingGeneralAndAdministrativeExpense,,,,,,,,,25407.0,,,,24541.0,105187.0,,157737.0,107485.0,7572.0,,123538.0,173237.0,45607.0,,,,,,,,,,,,,,,,,,,,,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,,,790.0,0.0,0.0,790.0,790.0,0.0,,-153092.0,,,,,,,,,,,,,,,,,10110.0,-25.0,,
WriteOffOfWebsiteDevelopmentCosts,,,,,,,,,,,,,5485.0,0.0,5485.0,0.0,5485.0,0.0,,15000.0,15000.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
RecoveryLossOnWriteDownOfAmountsReceivable,,,,,,,,,,,,,,,,0.0,14870.0,-66771.0,-66771.0,0.0,14870.0,0.0,-66771.0,,,,,,-28002.0,-1192.0,0.0,0.0,,,,,,,,,,,,
GainLossOnSaleOfInterestInProjects,,,,,,,,,,,,,,,0.0,925000.0,1100000.0,1125000.0,0.0,200000.0,0.0,0.0,0.0,200000.0,,,,,,,,,,,,,,,,,,,,
NetIncomeLossAttributableToParentDiluted,,,,,,,,,,,,,5688739.0,7071288.0,,20422668.0,2499595.0,9274971.0,16633895.0,2518686.0,2140436.0,1179001.0,,16633895.0,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent,,,,,,,,,,,,,,,,,405423.0,-450917.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
InventoryWriteDownNonOperating,,,,,,,,,,,,,,,,,,,0.0,303663.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,,,,,,,,,0.0,0.0,238645.0,0.0,238645.0,0.0,425909.0,425909.0,425909.0,425909.0,,425909.0,,,0.0,,,,,,,,,,,,,,,,,
NoncontrollingInterestInNetIncomeLossJointVenturePartnersRedeemable,,,,,,,,,,,,,,,,,,,,,0.0,8413.0,,,,,,,,,,,,,,,,,,,,,,
TotalNetLossAndComprehensiveLoss,,,,,,,,,,,,,,,-4433769.0,-274155.0,-249027.0,-240513.0,,-1019501.0,-523181.0,-281062.0,,,,,,,,,,,,,,,,,,,,,,
InvestmentIncomeDividend,,,,,,,,,,115909.0,,,,,,0.0,0.0,4597.0,0.0,4597.0,4597.0,0.0,4597.0,,,,,,,,,,,,,,,,,,,,,
OtherPreferredStockDividendsAndAdjustments,,,,,,,,,,,,,,,,0.0,0.0,240000.0,0.0,0.0,0.0,240000.0,0.0,,,,,,,,,,,,,,,,,,,,,
DividendsPreferredStock,,,,,,,,,,,,,,,,55392.0,112246.0,0.0,-229513.0,46676.0,1537500.0,130920.0,1537500.0,,,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,,-139121.0,,,,,0.0,,,,,,,,0.0,,,,2888000.0,,,,,,,,,,,,,
TechnologyServicesRevenue,,,,,,,,,,,,,12055717.0,,,16278860.0,,,0.0,11701929.0,,,20905251.0,,,,,1012088.0,,,,4822003.0,,,390465.0,,,,,,,,,
AssetSales,,,,,,,,,,,,,,,,,152000.0,5175000.0,2046000.0,975000.0,,,,,,,,,,,,,,,,,,,,,,,,
FilmingAndIncubatorCost,,,,,,,,,,,,,,,,,,38498.0,41428.0,,,,,,,,,,,,,,,,,,,,,,,,,
RealEstateRevenueNet,,,,,,,,,,,,,,,,,,,1164831.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
AmortizationTangibleAndIntangibleAssets,,,,,,,,,,,,,,,,,,57381.0,57392.0,,,,,,,,,,,,,,,,,,,,,,,,,
ImpairmentLossOnMineralPropertyAcquisitionCosts,,,,,,,,,,,,,,1250360.0,0.0,0.0,0.0,1690360.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
LicensesRevenue,,,,,,,,,60000.0,,,,,,,,200000.0,,0.0,0.0,,,,,,3322000.0,,,,,,,,,,,,,,,,,,
ImpairmentOfMineralProperty,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
BenefitsLossesAndExpenses,,,,,,,,,,,,,,,,,,1053.0,1053.0,,,114729.0,,,,,,,,,,,,,,,,,,,,,,
ShippingAndHandlingRevenue,,,,,,,,,,,,,,,,,,,15867.0,15867.0,,,,,,,,,,,,,,,,,,,,,,,,
Consulting,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
GainLossOnForgivenessOfDebt,,,,,,,,,,,,,,587030.0,0.0,587030.0,587030.0,587030.0,0.0,587030.0,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfProperty,,,,,,,,,995911.0,0.0,,,995911.0,-50000.0,,-50000.0,0.0,0.0,-50000.0,-50000.0,,,,,,,,,,,,,,,,,,,,,,,,
ImpairmentOfMineralPropertyCosts,,,,,,,,,,,,,,,,,,,2230125.0,,,,,,,,,,,,,,,,,,,,,,,,,
GainOnRemeasurementOfAccruedStaffFringeAndSocialBenefits,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,
DuesSubscriptionExpense,,,,,,,,,,,,,,,,,,0.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,
CostOfRealEstateRevenue,,,,,,,,,,,,,,,,,,,309021.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
OtherNoncashExpense,,,,,,,,,,,,,,,,,,0.0,28474.0,,,,,,,,,,,,,,,,,,,,,,,,,
GoodwillAndIntangibleAssetImpairment,,,,,,,,,,,,,,,,,,,383238.0,0.0,,383238.0,362317.0,383238.0,,383238.0,,,0.0,0.0,,,,,,,,,25000.0,13496000.0,,20917000.0,6336000.0,20917000.0
AssetLiquidationExpenses,,,,,,,,,,,,,,,,,3208000.0,819000.0,2423000.0,356000.0,,,,,,,,,,,,,,,,,,,,,,,,
DepositOnEquipmentWrittenOff,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
AssetRetirementObligationRevisionOfEstimate,,,,,,,,,,,,,,,2935.0,,,,3032000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,
PostageExpense,,,,,,,,,,,,,0.0,,,,,2302.0,2302.0,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefitContinuingOperations,,,,,,,,,,,,,,,15163147.0,,,,7780000.0,4457000.0,,,,,,,,,,,,,,,,,,,,,,,,
BadDebtExpenseRecovery,,,,,,,,,,,,,,,-257223.0,,-123838.0,0.0,-257223.0,,,,,,,,,,,,,,,,,,,,,,,,,
RepairsAndMaintenanceExpense,,,,,,,,,,,,,,,,,,2896.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
StockPurchaseRight,,,,,,,,,,,,,,,,,,,43748.0,,,,,,,,,,,,,,,,,,,,,,,,,
CostOfResetProvision,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnFairValueOfVariableShareForwardContract,,,,,,,,,,,,,,,,,,0.0,-36839.0,0.0,,-231762.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,
FinancingCostsCommoditySupplyAgreements,,,,,,,,,,,,,,,426855.0,561282.0,2008730.0,1331437.0,-206242.0,251739.0,,-756372.0,484645.0,736384.0,,,,,,,,,,,,,,,,,,,,
